Branch,Asset Name,Resource Category,Resource Type,Amount,Unit,Total Greenhouse Gases (t CO2-e),Billing Start date,Billing End Date,CoM or Supply Chain,Peak amount,Off-peak amount
Park Services including Waterways,Park - Princes Park,Electricity,Electricity,1997.7354959437,kWh,2637.0108546457,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Shrine,Electricity,Electricity,174.6428571429,kWh,230.5285714286,02/26/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Shrine,Electricity,Electricity,1858.8636363636,kWh,2453.7,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Shrine,Electricity,Electricity,1848.6363636364,kWh,2440.2,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Shrine,Electricity,Electricity,1703.6666666667,kWh,2248.84,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,03/26/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Kings Domain North,Electricity,Electricity,75.8512082448,kWh,100.1235948831,06/21/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens North,Electricity,Electricity,1350.6119083347,kWh,1782.8077190018,04/03/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens North,Electricity,Electricity,1495.3203270848,kWh,1973.822831752,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens North,Electricity,Electricity,1447.0841875015,kWh,1910.1511275019,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,110.257618552,kWh,145.5400564887,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,186.5588742199,kWh,246.2577139702,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,180.5408460192,kWh,238.3139167454,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ievers Reserve,Electricity,Electricity,49.886175306,kWh,65.849751404,04/10/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ievers Reserve,Electricity,Electricity,74.446026024,kWh,98.2687543517,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ievers Reserve,Electricity,Electricity,72.0445413136,kWh,95.0987945339,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park South,Electricity,Electricity,59.7965902425,kWh,78.9314991201,04/08/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park South,Electricity,Electricity,81.8158395127,kWh,107.9969081568,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park South,Electricity,Electricity,79.1766188833,kWh,104.5131369259,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,25.7974028522,kWh,34.0525717648,04/10/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,39.819910906,kWh,52.5622823959,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,38.5353976509,kWh,50.8667248992,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,04/03/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,10.7635,kWh,14.20782,03/26/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Fawkner,Electricity,Electricity,0,kWh,0,06/17/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens South,Electricity,Electricity,75.2462688896,kWh,99.3250749343,04/02/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens South,Electricity,Electricity,81.4397072749,kWh,107.5004136029,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Carlton Gardens South,Electricity,Electricity,78.8126199435,kWh,104.0326583254,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,88.7882488389,kWh,117.2004884674,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,141.55567261,kWh,186.8534878452,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,136.9893605903,kWh,180.8259559792,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,176.4490950226,kWh,232.9128054299,04/03/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,195.3543552036,kWh,257.8677488688,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,189.05260181,kWh,249.5494343891,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Kings Domain South,Electricity,Electricity,66.5898646799,kWh,87.8986213775,06/13/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park North,Electricity,Electricity,54.8352348237,kWh,72.3825099673,04/10/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park North,Electricity,Electricity,82.8536543945,kWh,109.3668238007,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Princes Park North,Electricity,Electricity,80.1809558656,kWh,105.8388617427,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Parliament,Electricity,Electricity,676.6420258621,kWh,893.1674741379,06/26/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,4697.3704678362,kWh,6200.5290175438,04/06/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,5824.739380117,kWh,7688.6559817544,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,5636.8445614035,kWh,7440.6348210526,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,45.5067362637,kWh,60.0688918681,04/02/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,48.6451318681,kWh,64.2115740659,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Argyle Square,Electricity,Electricity,47.0759340659,kWh,62.140232967,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Princes Park,Electricity,Electricity,10.276542187,kWh,13.5650356868,06/20/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Princes Park,Electricity,Electricity,89.5634703196,kWh,118.2237808219,04/08/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Princes Park,Electricity,Electricity,120.7159817352,kWh,159.3450958904,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Princes Park,Electricity,Electricity,116.8219178082,kWh,154.2049315068,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ryder Oval Royal Park,Electricity,Electricity,0,kWh,0,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ryder Oval Royal Park,Electricity,Electricity,0,kWh,0,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Ryder Oval Royal Park,Electricity,Electricity,0,kWh,0,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Public Barbecue - Royal Park South,Electricity,Electricity,26.2543141797,kWh,34.6556947172,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Public Barbecue - Royal Park South,Electricity,Electricity,36.1153377451,kWh,47.6722458236,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Public Barbecue - Royal Park South,Electricity,Electricity,34.9503268501,kWh,46.1344314422,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Public Barbecue - Royal Park North,Electricity,Electricity,4.7683458305,kWh,6.2942164963,06/20/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,216.6666666667,kWh,286,07/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,216.6666666667,kWh,286,08/01/2013 12:00:00 AM,08/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,209.6774193548,kWh,276.7741935484,09/01/2013 12:00:00 AM,09/30/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,216.6666666667,kWh,286,10/01/2013 12:00:00 AM,10/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,209.6774193548,kWh,276.7741935484,11/01/2013 12:00:00 AM,11/30/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,216.6666666667,kWh,286,12/01/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Southbank Promenade,Electricity,Electricity,55.9139784946,kWh,73.8064516129,01/01/2014 12:00:00 AM,01/08/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,182.4422005349,kWh,240.8237047061,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,282.7854108292,kWh,373.2767422945,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,273.6633008024,kWh,361.2355570592,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Alexandra Gardens,Electricity,Electricity,27.8153191489,kWh,36.7162212766,06/17/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,2516.2189873418,kWh,3321.4090632911,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,2435.0506329114,kWh,3214.266835443,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,52.9752328767,kWh,69.9273073973,02/25/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,410.5580547945,kWh,541.9366323288,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,397.3142465753,kWh,524.4548054795,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,410.5580547945,kWh,541.9366323288,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,397.3142465753,kWh,524.4548054795,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,152.0266419225,kWh,200.6751673378,04/11/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,260.7169261686,kWh,344.1463425425,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Royal Park,Electricity,Electricity,252.3067027438,kWh,333.0448476218,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Fawkner,Electricity,Electricity,2.1798648649,kWh,2.8774216216,05/29/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Fawkner,Electricity,Electricity,20.5311583012,kWh,27.1011289575,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Fawkner Park Central,Electricity,Electricity,38.4434245224,kWh,50.7453203695,04/17/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Fawkner Park Central,Electricity,Electricity,84.2548277586,kWh,111.2163726413,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Toilets - Fawkner Park Central,Electricity,Electricity,81.536930089,kWh,107.6287477174,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Darling Square,Electricity,Electricity,741.6697273888,kWh,979.0040401532,02/12/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Darling Square,Electricity,Electricity,1352.456561709,kWh,1785.2426614558,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Darling Square,Electricity,Electricity,1308.8289306861,kWh,1727.6541885057,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Darling Square,Electricity,Electricity,950.3550974206,kWh,1254.4687285952,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Reserve - Darling Square,Electricity,Electricity,599.2381113537,kWh,790.9943069869,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,776.0213555343,kWh,1024.3481893052,12/12/2013 12:00:00 AM,12/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,1202.8331010781,kWh,1587.7396934232,01/01/2014 12:00:00 AM,01/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,1086.429897748,kWh,1434.0874650274,02/01/2014 12:00:00 AM,02/28/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,865.6489043856,kWh,1142.656553789,03/01/2014 12:00:00 AM,03/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,569.0010979617,kWh,751.0814493094,04/01/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,587.9678012271,kWh,776.1174976197,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden Alexandra,Electricity,Electricity,421.9944770012,kWh,557.0327096415,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Park - Birrarung Marr,Electricity,Electricity,12.1443965517,kWh,16.0306034483,06/26/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden - Queen Victoria,Electricity,Electricity,1435.9941646288,kWh,1895.51229731,06/17/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Flinders Lane,Electricity,Electricity,643.834132495,kWh,849.8610548934,04/03/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Flinders Lane,Electricity,Electricity,712.8163609766,kWh,940.9175964891,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Flinders Lane,Electricity,Electricity,689.822284816,kWh,910.5654159572,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden - Fitzroy,Electricity,Electricity,82.2137819818,kWh,108.522192216,05/30/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Garden - Fitzroy,Electricity,Electricity,1215.6171120113,kWh,1604.6145878549,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,48.1622700266,kWh,63.5741964351,04/09/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,67.8650168557,kWh,89.5818222495,05/01/2014 12:00:00 AM,05/31/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,65.6758227635,kWh,86.6920860479,06/01/2014 12:00:00 AM,06/30/2014 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,0.0638800143,kWh,0.0843216188,07/01/2013 12:00:00 AM,07/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,0.0005036823,kWh,0.0006648607,08/01/2013 12:00:00 AM,08/31/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,0.0004874345,kWh,0.0006434135,09/01/2013 12:00:00 AM,09/30/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Street Reserve - Lorimer Street,Electricity,Electricity,0.0001137347,kWh,0.0001501298,10/01/2013 12:00:00 AM,10/07/2013 12:00:00 AM,CoM,,
Park Services including Waterways,Irrigation Controller - Lansdowne Street,Electricity,Electricity,2605.8108809524,kWh,3439.6703628571,04/02/2014 12:00:00 AM,04/30/2014 12:00:00 AM,CoM,,
